run_id,fault_type,fault_category,severity,target_service,chaos_kind,injection_time,duration_seconds,text,label,confidence,split,pre_fault_baseline,source,dominant_log_signal,dominant_event_reason,warning_event_count,total_log_error_lines,cascade_depth
pod_kill__cartservice__0__238d84,pod_kill,pod,high,cartservice,PodChaos,2026-03-12T21:43:47.221215+00:00,30,"event_types: Killing, Scheduled, Pulled, Created, Started | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: Killing | dominant_log_signal: none",pod_kill,1.0,test,True,chaos_mesh,,Killing,0,0,0
readiness_probe_fail__cartservice__1__d3a457,readiness_probe_fail,pod,medium,cartservice,PodChaos,2026-03-13T00:15:34.259737+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
readiness_probe_fail__cartservice__2__b33dc8,readiness_probe_fail,pod,medium,cartservice,PodChaos,2026-03-13T00:17:05.059877+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,test,True,chaos_mesh,,,0,0,0
readiness_probe_fail__frontend__0__0e9fdf,readiness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:18:35.770981+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",readiness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__frontend__1__f6d400,readiness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:20:06.752829+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",readiness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__frontend__2__5d01ee,readiness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:21:46.339544+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",readiness_probe_fail,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__checkoutservice__0__d40112,readiness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:23:17.344962+00:00,90,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,readiness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__checkoutservice__1__2fbd32,readiness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:24:47.929185+00:00,90,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,readiness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__checkoutservice__2__e7d8b4,readiness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:26:18.528763+00:00,90,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,readiness_probe_fail,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
readiness_probe_fail__productcatalogservice__0__f86975,readiness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:27:49.131153+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
readiness_probe_fail__productcatalogservice__1__95baeb,readiness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:29:19.625656+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
readiness_probe_fail__productcatalogservice__2__ec50ce,readiness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:30:50.122275+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,test,True,chaos_mesh,,,0,0,0
readiness_probe_fail__paymentservice__0__6328aa,readiness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:32:20.593983+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,readiness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
readiness_probe_fail__paymentservice__1__e7af01,readiness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:33:51.078760+00:00,90,event_types: none | log_signals: resource_exhausted | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: resource_exhausted,readiness_probe_fail,1.0,train,True,chaos_mesh,resource_exhausted,,0,0,0
readiness_probe_fail__paymentservice__2__524bd8,readiness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:35:21.592692+00:00,90,event_types: none | log_signals: resource_exhausted | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: resource_exhausted,readiness_probe_fail,1.0,test,True,chaos_mesh,resource_exhausted,,0,0,0
liveness_probe_fail__cartservice__0__7df314,liveness_probe_fail,pod,medium,cartservice,PodChaos,2026-03-13T00:36:58.982351+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
liveness_probe_fail__cartservice__1__4122af,liveness_probe_fail,pod,medium,cartservice,PodChaos,2026-03-13T00:38:34.405988+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
liveness_probe_fail__cartservice__2__7bd45a,liveness_probe_fail,pod,medium,cartservice,PodChaos,2026-03-13T00:40:04.946851+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,test,True,chaos_mesh,,,0,0,0
liveness_probe_fail__frontend__0__846f83,liveness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:41:35.438309+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",liveness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__frontend__1__02f932,liveness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:43:06.249737+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",liveness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__frontend__2__8d24fd,liveness_probe_fail,pod,medium,frontend,PodChaos,2026-03-13T00:44:37.037041+00:00,90,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",liveness_probe_fail,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__checkoutservice__0__898fa5,liveness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:46:07.748286+00:00,90,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,liveness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__checkoutservice__1__e654e1,liveness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:47:38.078580+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
liveness_probe_fail__checkoutservice__2__e29f3c,liveness_probe_fail,pod,medium,checkoutservice,PodChaos,2026-03-13T00:49:08.428212+00:00,90,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",liveness_probe_fail,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__productcatalogservice__0__f350d6,liveness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:50:38.731473+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
liveness_probe_fail__productcatalogservice__1__6dfd9e,liveness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:52:13.872576+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,train,True,chaos_mesh,,,0,0,0
liveness_probe_fail__productcatalogservice__2__48190a,liveness_probe_fail,pod,medium,productcatalogservice,PodChaos,2026-03-13T00:53:44.146567+00:00,90,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,liveness_probe_fail,1.0,test,True,chaos_mesh,,,0,0,0
liveness_probe_fail__paymentservice__0__cb12b6,liveness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:55:14.439923+00:00,90,"event_types: none | log_signals: permission_denied, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",liveness_probe_fail,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
liveness_probe_fail__paymentservice__1__7714a4,liveness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:56:44.734948+00:00,90,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,liveness_probe_fail,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
liveness_probe_fail__paymentservice__2__5ee4a6,liveness_probe_fail,pod,medium,paymentservice,PodChaos,2026-03-13T00:58:15.022267+00:00,90,"event_types: none | log_signals: resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",liveness_probe_fail,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__cartservice__0__bef9d5,pod_pending,pod,medium,cartservice,k8s_api,2026-03-13T00:59:45.330522+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,train,True,chaos_mesh,,,0,0,0
pod_pending__cartservice__1__4afbc9,pod_pending,pod,medium,cartservice,k8s_api,2026-03-13T01:01:15.644874+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,train,True,chaos_mesh,,,0,0,0
pod_pending__cartservice__2__f4bd1d,pod_pending,pod,medium,cartservice,k8s_api,2026-03-13T01:02:45.975663+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,test,True,chaos_mesh,,,0,0,0
pod_pending__frontend__0__956d0d,pod_pending,pod,medium,frontend,k8s_api,2026-03-13T01:04:16.307808+00:00,60,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",pod_pending,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
pod_pending__frontend__1__b42a6e,pod_pending,pod,medium,frontend,k8s_api,2026-03-13T01:05:46.935380+00:00,60,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",pod_pending,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__frontend__2__10e6b7,pod_pending,pod,medium,frontend,k8s_api,2026-03-13T01:07:22.079532+00:00,60,"event_types: none | log_signals: permission_denied, resource_exhausted, http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx",pod_pending,1.0,test,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__checkoutservice__0__21b41f,pod_pending,pod,medium,checkoutservice,k8s_api,2026-03-13T01:09:10.846661+00:00,60,event_types: none | log_signals: permission_denied | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied,pod_pending,1.0,train,True,chaos_mesh,permission_denied,,0,0,0
pod_pending__checkoutservice__1__15324a,pod_pending,pod,medium,checkoutservice,k8s_api,2026-03-13T01:10:41.179817+00:00,60,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,pod_pending,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__checkoutservice__2__4b9e9b,pod_pending,pod,medium,checkoutservice,k8s_api,2026-03-13T01:12:11.469733+00:00,60,event_types: none | log_signals: permission_denied | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied,pod_pending,1.0,test,True,chaos_mesh,permission_denied,,0,0,0
pod_pending__productcatalogservice__0__e18e60,pod_pending,pod,medium,productcatalogservice,k8s_api,2026-03-13T01:13:41.752897+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,train,True,chaos_mesh,,,0,0,0
pod_pending__productcatalogservice__1__2618c0,pod_pending,pod,medium,productcatalogservice,k8s_api,2026-03-13T01:15:12.019934+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,train,True,chaos_mesh,,,0,0,0
pod_pending__productcatalogservice__2__c626be,pod_pending,pod,medium,productcatalogservice,k8s_api,2026-03-13T01:16:42.299407+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_pending,1.0,test,True,chaos_mesh,,,0,0,0
pod_pending__paymentservice__0__352d56,pod_pending,pod,medium,paymentservice,k8s_api,2026-03-13T01:18:12.580127+00:00,60,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,pod_pending,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__paymentservice__1__7d9b94,pod_pending,pod,medium,paymentservice,k8s_api,2026-03-13T01:19:42.858431+00:00,60,event_types: none | log_signals: http_5xx | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: http_5xx,pod_pending,1.0,train,True,chaos_mesh,http_5xx,,0,0,0
pod_pending__paymentservice__2__ef9eec,pod_pending,pod,medium,paymentservice,k8s_api,2026-03-13T01:21:15.153130+00:00,60,"event_types: none | log_signals: permission_denied, resource_exhausted | fault_category: pod | severity: medium | metrics: none | pod_status_reason: unknown | dominant_log_signal: permission_denied",pod_pending,1.0,test,True,chaos_mesh,permission_denied,,0,0,0
pod_eviction__cartservice__0__556d6a,pod_eviction,pod,high,cartservice,PodChaos,2026-03-13T01:22:50.289182+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_eviction,1.0,train,True,chaos_mesh,,,0,0,0
pod_eviction__cartservice__1__18ca29,pod_eviction,pod,high,cartservice,PodChaos,2026-03-13T01:24:20.751986+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_eviction,1.0,train,True,chaos_mesh,,,0,0,0
pod_eviction__cartservice__2__983a35,pod_eviction,pod,high,cartservice,PodChaos,2026-03-13T01:25:51.142705+00:00,60,event_types: none | log_signals: none | fault_category: pod | severity: high | metrics: none | pod_status_reason: unknown | dominant_log_signal: none,pod_eviction,1.0,test,True,chaos_mesh,,,0,0,0
pod_eviction__frontend__0__640621,pod_eviction,pod,high,frontend,PodChaos,2026-03-13T01:27:21.602434+00:00,60,"event_types: Pulled, Created, Started, Unhealthy | log_signals: connection_refused | fault_category: pod | severity: high | metrics: none | pod_status_reason: Unhealthy | dominant_log_signal: connection_refused",pod_eviction,1.0,train,True,chaos_mesh,connection_refused,Unhealthy,38,2,0
